Ensembl id,Gene name,Uniprot,Cell line,Nucleus,Nucleoplasm,Nuclear bodies,Nuclear speckles,Nuclear membrane,Nucleoli,Nucleoli (Fibrillar center),Cytosol,Cytoplasmic bodies,Rods and Rings,Lipid droplets,Aggresome,Mitochondria,Microtubules,Microtubule ends,Microtubule organizing center,Centrosome,Mitotic spindle,Cytokinetic bridge,Midbody,Midbody ring,Intermediate filaments,Actin filaments,Focal Adhesions,Endoplasmic reticulum,Golgi apparatus,Vesicles,Plasma membrane,Cell Junctions,U-2 OS location
ENSG00000151694,ADAM17,P78536,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000135074,ADAM19,Q9H013,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000042980,ADAM28,Q9UKQ2,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Mitochondria, Plasma membrane"
ENSG00000197140,ADAM32,Q8TC27,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleus, Vesicles"
ENSG00000149451,ADAM33,Q9BZ11,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Plasma membrane, Nuclear speckles"
ENSG00000168615,ADAM9,Q13443,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Endoplasmic reticulum, Vesicles"
ENSG00000142303,ADAMTS10,Q9H324,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000138316,ADAMTS14,Q8WXS8,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000166106,ADAMTS15,Q8TE58,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000140470,ADAMTS17,Q8TE56,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000156140,ADAMTS3,O15072,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Intermediate filaments
ENSG00000158859,ADAMTS4,O75173,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000154736,ADAMTS5,Q9UNA0,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000136378,ADAMTS7,Q9UKP4,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000163638,ADAMTS9,Q9P2N4,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Endoplasmic reticulum, Vesicles"
ENSG00000156218,ADAMTSL3,P82987,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000143382,ADAMTSL4,Q6UY14,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000105963,ADAP1,O75689,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000160710,ADAR,P55265,U-2 OS,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm, Nucleoli"
ENSG00000197381,ADARB1,P78563,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000065457,ADAT1,Q9BUB4,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000213638,ADAT3,Q96EY9,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000063761,ADCK1,Q86TW2,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000123815,ADCK4,Q96D53,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000173137,ADCK5,Q3MIX3,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000164742,ADCY1,Q08828,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000174233,ADCY6,O43306,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000121281,ADCY7,P51828,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000162104,ADCY9,O60503,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000078549,ADCYAP1R1,P41586,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000087274,ADD1,P35611,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nuclear bodies, Plasma membrane"
ENSG00000075340,ADD2,P35612,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000148700,ADD3,Q9UEY8,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleoplasm, Plasma membrane"
ENSG00000118492,ADGB,Q8N7X0,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000121753,ADGRB2,O60241,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000127507,ADGRE2,Q9UHX3,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Cytosol, Vesicles"
ENSG00000123146,ADGRE5,P48960,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000153294,ADGRF4,Q8IZF3,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000173698,ADGRG2,Q8IZP9,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
"ENSG00000187758, ENSG00000196616, ENSG00000248144","ADH1A, ADH1B, ADH1C",P07327 P00325 P00326,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleoplasm, Cytosol, Plasma membrane"
ENSG00000147576,ADHFE1,Q8IWW8,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000182551,ADI1,Q9BV57,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleoplasm, Golgi apparatus"
ENSG00000101126,ADNP,Q9H2P0,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000101544,ADNP2,Q6IQ32,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Mitochondria"
ENSG00000163485,ADORA1,P30542,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000170425,ADORA2B,P29275,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000144843,ADPRH,P54922,U-2 OS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nuclear membrane"
ENSG00000153531,ADPRHL1,Q8NDY3,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000116863,ADPRHL2,Q9NX46,U-2 OS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear bodies"
ENSG00000170214,ADRA1B,P35368,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000169252,ADRB2,P07550,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cytosol, Cytokinetic bridge"
ENSG00000173020,ADRBK1,P25098,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000100077,ADRBK2,P35626,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleus, Plasma membrane"
ENSG00000130706,ADRM1,Q16186,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000239900,ADSL,P30566,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000035687,ADSS,P30520,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000111863,ADTRP,Q96IZ2,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli
ENSG00000106624,AEBP1,Q8IUX7,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Cytosol, Vesicles"
ENSG00000181026,AEN,Q8WTP8,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000104964,AES,Q08117,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000196526,AFAP1,Q8N556,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Cytosol, Actin filaments"
ENSG00000172493,AFF1,P51825,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Mitochondria"
ENSG00000144218,AFF3,P51826,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000072364,AFF4,Q9UHB7,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000141385,AFG3L2,Q9Y4W6,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000183077,AFMID,Q63HM1,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000081051,AFP,P02771,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000119844,AFTPH,Q6ULP2,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Cytosol, Golgi apparatus, Vesicles"
ENSG00000135439,AGAP2,Q99490,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli, Mitochondria"
ENSG00000146856,AGBL3,Q8NEM8,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000084693,AGBL5,Q8NDL9,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000204305,AGER,Q15109,U-2 OS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleoli (Fibrillar center), Plasma membrane"
ENSG00000173744,AGFG1,P52594,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000006530,AGK,Q53H12,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Mitochondria, Vesicles"
ENSG00000162688,AGL,P35573,U-2 OS,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear bodies, Cytosol"
ENSG00000187546,AGMO,Q6ZNB7,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000123908,AGO2,Q9UKV8,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000126070,AGO3,Q9H9G7,U-2 OS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytoplasmic bodies"
ENSG00000134698,AGO4,Q9HCK5,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000204310,AGPAT1,Q99943,U-2 OS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Rods and Rings, Endoplasmic reticulum"
ENSG00000169692,AGPAT2,O15120,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000026652,AGPAT4,Q9NRZ5,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleoli, Golgi apparatus"
ENSG00000018510,AGPS,O00116,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoli, Vesicles"
ENSG00000173467,AGR3,Q8TD06,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000188157,AGRN,O00468,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000135049,AGTPBP1,Q9UPW5,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoli, Vesicles"
ENSG00000172482,AGXT,P21549,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000153207,AHCTF1,Q8WYP5,U-2 OS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear membrane
ENSG00000168710,AHCYL1,O43865,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000158467,AHCYL2,Q96HN2,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000126705,AHDC1,Q5TGY3,U-2 OS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Nucleus, Nucleoplasm, Focal Adhesions"
ENSG00000124942,AHNAK,Q09666,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Cytosol, Vesicles, Plasma membrane"
ENSG00000185567,AHNAK2,Q8IVF2,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000106546,AHR,P35869,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000100591,AHSA1,O95433,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000173209,AHSA2,Q719I0,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Microtubules, Cytokinetic bridge, Vesicles"
ENSG00000186063,AIDA,Q96BJ3,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cytosol, Microtubules, Cytokinetic bridge"
ENSG00000183773,AIFM3,Q96NN9,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Mitochondria"
ENSG00000146416,AIG1,Q9NVV5,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000112297,AIM1,Q9Y4K1,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol, Microtubules"
ENSG00000176092,AIM1L,Q8N1P7,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000163568,AIM2,O14862,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol, Mitochondria"
ENSG00000164022,AIMP1,Q12904,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000106305,AIMP2,Q13155,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000110711,AIP,O00170,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000129474,AJUBA,Q96IF1,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleus, Cytosol, Golgi apparatus"
ENSG00000106992,AK1,P00568,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000154027,AK5,Q9Y6K8,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Microtubule organizing center"
ENSG00000085231,AK6,Q9Y3D8,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000155085,AK9,Q5TCS8,U-2 OS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear membrane"
ENSG00000121057,AKAP1,Q92667,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000108599,AKAP10,O43572,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000023516,AKAP11,Q9UKA4,U-2 OS,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleoli, Cytosol, Plasma membrane"
ENSG00000131016,AKAP12,Q02952,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000170776,AKAP13,Q12802,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000179841,AKAP5,P24588,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000105127,AKAP8,O43823,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000011243,AKAP8L,Q9ULX6,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000127914,AKAP9,Q99996,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Golgi apparatus, Vesicles"
ENSG00000174574,AKIRIN1,Q9H9L7,U-2 OS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear membrane"
ENSG00000135334,AKIRIN2,Q53H80,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000106948,AKNA,Q7Z591,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Centrosome, Vesicles"
ENSG00000117448,AKR1A1,P14550,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000085662,AKR1B1,P15121,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
"ENSG00000151632, ENSG00000187134, ENSG00000196139, ENSG00000282883, ENSG00000198610","AKR1C2, AKR1C1, AKR1C3, AKR1C4",P52895 Q04828 P42330 P17516,U-2 OS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli (Fibrillar center)
ENSG00000165568,AKR1E2,Q96JD6,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleoplasm, Golgi apparatus"
ENSG00000053371,AKR7A2,O43488,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
"ENSG00000162482, ENSG00000053371","AKR7A3, AKR7A2",O95154 O43488,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000142208,AKT1,P31749,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Microtubules"
ENSG00000204673,AKT1S1,Q96B36,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000105221,AKT2,P31751,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleus, Cytosol, Vesicles"
"ENSG00000279081, ENSG00000175390","AL356585.2, EIF3F",O00303,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli
ENSG00000279508,AL589743.1,,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000023330,ALAS1,P13196,U-2 OS,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm, Nucleoli (Fibrillar center), Cytosol, Mitochondria"
ENSG00000161618,ALDH16A1,Q8IZ83,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000059573,ALDH18A1,P54886,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000184254,ALDH1A3,P47895,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
